"state","puma22","zcta","stab","ZIPName","PUMA22name","hus20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total housing units (2020 Census)","puma22-to-zcta allocation factor"
"06","06501","92201","CA","Indio, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",24236,0.3668 
"06","06501","92203","CA","Indio, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",10362,0.1568 
"06","06501","92225","CA","Blythe, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",7491,0.1134 
"06","06501","92236","CA","Coachella, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",10162,0.1538 
"06","06501","92239","CA","Desert Center, CA (PO boxes)","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",205,0.0031 
"06","06501","92241","CA","Desert Hot Springs, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",338,0.0051 
"06","06501","92253","CA","La Quinta, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",6716,0.1016 
"06","06501","92254","CA","Mecca, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",3069,0.0464 
"06","06501","92274","CA","Thermal, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",3496,0.0529 
"06","06502","92211","CA","Palm Desert, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",2,0 
"06","06502","92220","CA","Banning, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",42,0.0005 
"06","06502","92234","CA","Cathedral City, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",22663,0.2685 
"06","06502","92260","CA","Palm Desert, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",3726,0.0441 
"06","06502","92262","CA","Palm Springs, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",18584,0.2202 
"06","06502","92264","CA","Palm Springs, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",17223,0.204 
"06","06502","92270","CA","Rancho Mirage, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",14202,0.1683 
"06","06502","92276","CA","Thousand Palms, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",2,0 
"06","06502","92282","CA","Whitewater, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",599,0.0071 
"06","06502","92536","CA","Aguanga, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",1086,0.0129 
"06","06502","92539","CA","Anza, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",944,0.0112 
"06","06502","92544","CA","Hemet, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",380,0.0045 
"06","06502","92549","CA","Idyllwild, CA (PO boxes)","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",4010,0.0475 
"06","06502","92561","CA","Mountain Center, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",943,0.0112 
"06","06507","92220","CA","Banning, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",12874,0.2147 
"06","06507","92223","CA","Beaumont, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",20246,0.3377 
"06","06507","92230","CA","Cabazon, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",921,0.0154 
"06","06507","92320","CA","Calimesa, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",4159,0.0694 
"06","06507","92373","CA","Redlands, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",147,0.0025 
"06","06507","92399","CA","Yucaipa, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",212,0.0035 
"06","06507","92543","CA","Hemet, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",225,0.0038 
"06","06507","92544","CA","Hemet, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",2613,0.0436 
"06","06507","92545","CA","Hemet, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",1854,0.0309 
"06","06507","92548","CA","Homeland, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",88,0.0015 
"06","06507","92555","CA","Moreno Valley, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",14,0.0002 
"06","06507","92567","CA","Nuevo, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",1259,0.021 
"06","06507","92582","CA","San Jacinto, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",4523,0.0754 
"06","06507","92583","CA","San Jacinto, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",10820,0.1805 
"06","06509","92532","CA","Lake Elsinore, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",89,0.0024 
"06","06509","92545","CA","Hemet, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",155,0.0043 
"06","06509","92548","CA","Homeland, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",1066,0.0293 
"06","06509","92567","CA","Nuevo, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",1556,0.0428 
"06","06509","92570","CA","Perris, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",11132,0.3063 
"06","06509","92571","CA","Perris, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",14371,0.3954 
"06","06509","92585","CA","Menifee, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",94,0.0026 
"06","06509","92587","CA","Menifee, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",18,0.0005 
"06","06509","92881","CA","Corona, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",3,0.0001 
"06","06509","92883","CA","Corona, CA","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",7862,0.2163 
"06","06511","92501","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (West)",6663,0.1264 
"06","06511","92503","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (West)",15060,0.2857 
"06","06511","92504","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (West)",9537,0.1809 
"06","06511","92505","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (West)",15474,0.2936 
"06","06511","92506","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (West)",5928,0.1125 
"06","06511","92860","CA","Norco, CA","Riverside County (Northwest)--Riverside City (West)",50,0.0009 
"06","06514","91752","CA","Mira Loma, CA","Riverside County (Northwest)--Jurupa Valley & Eastvale Cities",11176,0.2385 
"06","06514","92509","CA","Jurupa Valley, CA","Riverside County (Northwest)--Jurupa Valley & Eastvale Cities",20911,0.4462 
"06","06514","92880","CA","Corona, CA","Riverside County (Northwest)--Jurupa Valley & Eastvale Cities",14780,0.3154 
"06","06515","92201","CA","Indio, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",312,0.0035 
"06","06515","92203","CA","Indio, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",3861,0.0427 
"06","06515","92210","CA","Indian Wells, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",5140,0.0569 
"06","06515","92211","CA","Palm Desert, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",19560,0.2164 
"06","06515","92240","CA","Desert Hot Springs, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",14903,0.1649 
"06","06515","92241","CA","Desert Hot Springs, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",5937,0.0657 
"06","06515","92253","CA","La Quinta, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",16689,0.1847 
"06","06515","92258","CA","North Palm Springs, CA (PO boxes)","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",440,0.0049 
"06","06515","92260","CA","Palm Desert, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",17816,0.1971 
"06","06515","92274","CA","Thermal, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",46,0.0005 
"06","06515","92276","CA","Thousand Palms, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",3723,0.0412 
"06","06515","92536","CA","Aguanga, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",510,0.0056 
"06","06515","92539","CA","Anza, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",1373,0.0152 
"06","06515","92561","CA","Mountain Center, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",59,0.0007 
"06","06516","92530","CA","Lake Elsinore, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",18584,0.553 
"06","06516","92532","CA","Lake Elsinore, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",5420,0.1613 
"06","06516","92562","CA","Murrieta, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",87,0.0026 
"06","06516","92570","CA","Perris, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",1558,0.0464 
"06","06516","92587","CA","Menifee, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",4155,0.1236 
"06","06516","92595","CA","Wildomar, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",1731,0.0515 
"06","06516","92883","CA","Corona, CA","Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities",2069,0.0616 
"06","06517","92532","CA","Lake Elsinore, CA","Riverside County (Southwest)--Menifee City",2275,0.0563 
"06","06517","92570","CA","Perris, CA","Riverside County (Southwest)--Menifee City",1243,0.0307 
"06","06517","92571","CA","Perris, CA","Riverside County (Southwest)--Menifee City",1,0 
"06","06517","92584","CA","Menifee, CA","Riverside County (Southwest)--Menifee City",15832,0.3915 
"06","06517","92585","CA","Menifee, CA","Riverside County (Southwest)--Menifee City",7227,0.1787 
"06","06517","92586","CA","Menifee, CA","Riverside County (Southwest)--Menifee City",11058,0.2734 
"06","06517","92587","CA","Menifee, CA","Riverside County (Southwest)--Menifee City",2294,0.0567 
"06","06517","92596","CA","Winchester, CA","Riverside County (Southwest)--Menifee City",514,0.0127 
"06","06518","92324","CA","Colton, CA","Riverside County (Northwest)--Moreno Valley City (North)",357,0.0118 
"06","06518","92373","CA","Redlands, CA","Riverside County (Northwest)--Moreno Valley City (North)",3,0.0001 
"06","06518","92507","CA","Riverside, CA","Riverside County (Northwest)--Moreno Valley City (North)",399,0.0132 
"06","06518","92553","CA","Moreno Valley, CA","Riverside County (Northwest)--Moreno Valley City (North)",8195,0.271 
"06","06518","92555","CA","Moreno Valley, CA","Riverside County (Northwest)--Moreno Valley City (North)",5120,0.1693 
"06","06518","92557","CA","Moreno Valley, CA","Riverside County (Northwest)--Moreno Valley City (North)",16163,0.5345 
"06","06519","92551","CA","Moreno Valley, CA","Riverside County (Northwest)--Moreno Valley City (South)",8824,0.3248 
"06","06519","92553","CA","Moreno Valley, CA","Riverside County (Northwest)--Moreno Valley City (South)",11596,0.4268 
"06","06519","92555","CA","Moreno Valley, CA","Riverside County (Northwest)--Moreno Valley City (South)",6745,0.2483 
"06","06519","92567","CA","Nuevo, CA","Riverside County (Northwest)--Moreno Valley City (South)",1,0 
"06","06519","92571","CA","Perris, CA","Riverside County (Northwest)--Moreno Valley City (South)",3,0.0001 
"06","06520","92324","CA","Colton, CA","Riverside County (Northwest)--Riverside City (East)",5,0.0001 
"06","06520","92501","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (East)",946,0.019 
"06","06520","92503","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (East)",4158,0.0836 
"06","06520","92504","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (East)",4943,0.0994 
"06","06520","92506","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (East)",9911,0.1993 
"06","06520","92507","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (East)",20641,0.415 
"06","06520","92508","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (East)",7398,0.1487 
"06","06520","92518","CA","March Air Reserve Base, CA","Riverside County (Northwest)--Riverside City (East)",785,0.0158 
"06","06520","92521","CA","Riverside, CA","Riverside County (Northwest)--Riverside City (East)",11,0.0002 
"06","06520","92553","CA","Moreno Valley, CA","Riverside County (Northwest)--Riverside City (East)",938,0.0189 
"06","06520","92571","CA","Perris, CA","Riverside County (Northwest)--Riverside City (East)",2,0 
"06","06521","92503","CA","Riverside, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",6935,0.2196 
"06","06521","92504","CA","Riverside, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",2810,0.089 
"06","06521","92506","CA","Riverside, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",418,0.0132 
"06","06521","92508","CA","Riverside, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",2981,0.0944 
"06","06521","92570","CA","Perris, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",1608,0.0509 
"06","06521","92879","CA","Corona, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",2034,0.0644 
"06","06521","92881","CA","Corona, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",7621,0.2413 
"06","06521","92882","CA","Corona, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",5365,0.1699 
"06","06521","92883","CA","Corona, CA","Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens",1810,0.0573 
"06","06522","92860","CA","Norco, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",7225,0.1687 
"06","06522","92879","CA","Corona, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",12492,0.2918 
"06","06522","92880","CA","Corona, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",5743,0.1341 
"06","06522","92881","CA","Corona, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",1912,0.0447 
"06","06522","92882","CA","Corona, CA","Riverside County (West Central)--Corona (Northwest) & Norco Cities",15444,0.3607 
"06","06523","92028","CA","Fallbrook, CA","Riverside County (Southwest)--Temecula City",10,0.0002 
"06","06523","92536","CA","Aguanga, CA","Riverside County (Southwest)--Temecula City",223,0.0047 
"06","06523","92543","CA","Hemet, CA","Riverside County (Southwest)--Temecula City",85,0.0018 
"06","06523","92544","CA","Hemet, CA","Riverside County (Southwest)--Temecula City",331,0.0069 
"06","06523","92562","CA","Murrieta, CA","Riverside County (Southwest)--Temecula City",142,0.003 
"06","06523","92563","CA","Murrieta, CA","Riverside County (Southwest)--Temecula City",3961,0.083 
"06","06523","92590","CA","Temecula, CA","Riverside County (Southwest)--Temecula City",2024,0.0424 
"06","06523","92591","CA","Temecula, CA","Riverside County (Southwest)--Temecula City",14639,0.3067 
"06","06523","92592","CA","Temecula, CA","Riverside County (Southwest)--Temecula City",26075,0.5463 
"06","06523","92596","CA","Winchester, CA","Riverside County (Southwest)--Temecula City",236,0.0049 
