"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"ZIP census tabulation area","State code","PUMA (2022)","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","zcta-to-puma22 allocation factor"
"92071","06","07313","CA","Santee, CA","San Diego County (Central)--El Cajon & Santee Cities",54337,0.9032 
"92071","06","07314","CA","Santee, CA","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",126,0.0021 
"92075","06","07326","CA","Solana Beach, CA","San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities",12051,1 
"92078","06","07324","CA","San Marcos, CA","San Diego County (Northwest)--Carlsbad City",656,0.0125 
"92078","06","07325","CA","San Marcos, CA","San Diego County (Northwest)--San Marcos & Escondido (West) Cities",46925,0.8964 
"92078","06","07326","CA","San Marcos, CA","San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities",4766,0.091 
"92081","06","07323","CA","Vista, CA","San Diego County (Northwest)--Vista City",22762,0.7919 
"92081","06","07324","CA","Vista, CA","San Diego County (Northwest)--Carlsbad City",5844,0.2033 
"92081","06","07325","CA","Vista, CA","San Diego County (Northwest)--San Marcos & Escondido (West) Cities",139,0.0048 
"92082","06","07302","CA","Valley Center, CA","San Diego County (North & East)--Fallbrook, Alpine & Valley Center",20023,0.9599 
"92082","06","07306","CA","Valley Center, CA","San Diego County (Northwest)--Escondido City (East)",837,0.0401 
"92083","06","07301","CA","Vista, CA","San Diego County (Northwest)--Oceanside City & Camp Pendleton",2063,0.0526 
"92083","06","07323","CA","Vista, CA","San Diego County (Northwest)--Vista City",37156,0.9474 
"92084","06","07302","CA","Vista, CA","San Diego County (North & East)--Fallbrook, Alpine & Valley Center",764,0.0153 
"92084","06","07323","CA","Vista, CA","San Diego County (Northwest)--Vista City",49140,0.984 
"92084","06","07325","CA","Vista, CA","San Diego County (Northwest)--San Marcos & Escondido (West) Cities",37,0.0007 
"92086","06","07302","CA","Warner Springs, CA","San Diego County (North & East)--Fallbrook, Alpine & Valley Center",1490,1 
"92091","06","07326","CA","Rancho Santa Fe, CA","San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities",1571,1 
"92092","06","07312","CA","La Jolla, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",5251,1 
"92093","06","07312","CA","La Jolla, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",5076,1 
"92096","06","07325","CA","San Marcos, CA","San Diego County (Northwest)--San Marcos & Escondido (West) Cities",35,1 
"92101","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",131,0.0028 
"92101","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",47374,0.9972 
"92102","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",23819,0.5987 
"92102","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",3016,0.0758 
"92102","06","07327","CA","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)",12948,0.3255 
"92103","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",35,0.0011 
"92103","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",33276,0.9989 
"92104","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",33286,0.752 
"92104","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",10979,0.248 
"92105","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",66579,1 
"92106","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",20212,0.9999 
"92106","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",2,0.0001 
"92107","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",28684,1 
"92108","06","07314","CA","San Diego, CA","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",4862,0.2004 
"92108","06","07315","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PU",19095,0.7869 
"92108","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",309,0.0127 
"92109","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",44626,0.999 
"92109","06","07315","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PU",45,0.001 
"92110","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",12299,0.3961 
"92110","06","07315","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PU",17964,0.5786 
"92110","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",785,0.0253 
"92111","06","07315","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PU",46686,1 
"92113","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",19322,0.3829 
"92113","06","07327","CA","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)",31135,0.6171 
"92114","06","07327","CA","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)",62355,0.9412 
"92114","06","07328","CA","San Diego, CA","San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",3893,0.0588 
"92115","06","07314","CA","San Diego, CA","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",127,0.002 
"92115","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",64124,0.998 
"92116","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",13330,0.4229 
"92116","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",18193,0.5771 
"92117","06","07315","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PU",51505,1 
"92118","06","07310","CA","Coronado, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",20629,1 
"92119","06","07314","CA","San Diego, CA","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",24298,1 
"92120","06","07314","CA","San Diego, CA","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",29032,0.9436 
"92120","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",1736,0.0564 
"92121","06","07311","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa)",2757,0.5919 
"92121","06","07312","CA","San Diego, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",1901,0.4081 
"92122","06","07312","CA","San Diego, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",45646,1 
"92123","06","07315","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Central/Clairemont & Kearny Mesa) PU",30937,1 
"92124","06","07314","CA","San Diego, CA","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",30530,1 
"92126","06","07311","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa)",27997,0.3744 
"92126","06","07312","CA","San Diego, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",46791,0.6256 
"92127","06","07326","CA","San Diego, CA","San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities",52274,1 
"92128","06","07308","CA","San Diego, CA","San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities",49083,1 
"92129","06","07311","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa)",25247,0.4817 
"92129","06","07312","CA","San Diego, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",2224,0.0424 
"92129","06","07326","CA","San Diego, CA","San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities",24944,0.4759 
"92130","06","07311","CA","San Diego, CA","San Diego County (West Central)--San Diego City (Northwest/Del Mar Mesa)",61176,0.9932 
"92130","06","07326","CA","San Diego, CA","San Diego County (West)--San Diego (Northwest/San Dieguito) & Encinitas Cities",419,0.0068 
"92131","06","07308","CA","San Diego, CA","San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities",29274,0.8044 
"92131","06","07312","CA","San Diego, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",19,0.0005 
"92131","06","07314","CA","San Diego, CA","San Diego County (Central)--San Diego (East Central/Navajo) & La Mesa Cities",7101,0.1951 
"92134","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",396,1 
"92135","06","07310","CA","San Diego, CA (PO boxes)","San Diego County (West)--San Diego City (Southwest/Central Coastal)",1610,1 
"92136","06","07316","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)",7014,1 
"92139","06","07327","CA","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)",35771,1 
"92140","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",2183,1 
"92145","06","07312","CA","San Diego, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",6057,1 
"92147","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",256,1 
"92154","06","07322","CA","San Diego, CA","San Diego County (South)--San Diego City (South/Otay Mesa & South Bay)",81406,0.9688 
"92154","06","07328","CA","San Diego, CA","San Diego County (South Central)--Lemon Grove City, La Presa & Spring Valley",2606,0.031 
"92154","06","07330","CA","San Diego, CA","San Diego County (Southwest)--Chula Vista (West) & National City Cities",15,0.0002 
"92155","06","07310","CA","San Diego, CA","San Diego County (West)--San Diego City (Southwest/Central Coastal)",210,1 
"92161","06","07312","CA","San Diego, CA","San Diego County (Central)--San Diego City (Central/Mira Mesa & University Heights) P",66,1 
"92173","06","07322","CA","San Ysidro, CA","San Diego County (South)--San Diego City (South/Otay Mesa & South Bay)",29703,1 
"92179","06","07322","CA","San Diego, CA (PO boxes)","San Diego County (South)--San Diego City (South/Otay Mesa & South Bay)",3824,1 
"92182","06","07317","CA","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)",27,1 
"92201","06","06501","CA","Indio, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",66422,0.9915 
"92201","06","06515","CA","Indio, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",567,0.0085 
"92203","06","06501","CA","Indio, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",23122,0.7372 
"92203","06","06515","CA","Indio, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",8244,0.2628 
"92210","06","06515","CA","Indian Wells, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",4757,1 
"92211","06","06502","CA","Palm Desert, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",3,0.0001 
"92211","06","06515","CA","Palm Desert, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",26400,0.9999 
"92220","06","06502","CA","Banning, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",57,0.0017 
"92220","06","06507","CA","Banning, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",32890,0.9983 
"92222","06","02500","CA","Bard, CA (PO boxes)","Imperial County--El Centro City",64,1 
"92223","06","06507","CA","Beaumont, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",59924,1 
"92225","06","02500","CA","Blythe, CA","Imperial County--El Centro City",8,0.0004 
"92225","06","06501","CA","Blythe, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",21096,0.9996 
"92227","06","02500","CA","Brawley, CA","Imperial County--El Centro City",27492,1 
"92230","06","06507","CA","Cabazon, CA","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PU",2650,1 
"92231","06","02500","CA","Calexico, CA","Imperial County--El Centro City",39542,1 
"92233","06","02500","CA","Calipatria, CA","Imperial County--El Centro City",7019,1 
"92234","06","06502","CA","Cathedral City, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",51509,1 
"92236","06","06501","CA","Coachella, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",42220,1 
"92239","06","06501","CA","Desert Center, CA (PO boxes)","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",292,1 
"92240","06","06515","CA","Desert Hot Springs, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",40920,1 
"92241","06","06501","CA","Desert Hot Springs, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",1055,0.1138 
"92241","06","06515","CA","Desert Hot Springs, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",8215,0.8862 
"92242","06","07101","CA","Earp, CA","San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities",1231,1 
"92243","06","02500","CA","El Centro, CA","Imperial County--El Centro City",49149,1 
"92249","06","02500","CA","Heber, CA","Imperial County--El Centro City",6975,1 
"92250","06","02500","CA","Holtville, CA","Imperial County--El Centro City",7883,1 
"92251","06","02500","CA","Imperial, CA","Imperial County--El Centro City",25851,1 
"92252","06","07101","CA","Joshua Tree, CA","San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities",8463,1 
"92253","06","06501","CA","La Quinta, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",6445,0.1722 
"92253","06","06515","CA","La Quinta, CA","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",30977,0.8278 
"92254","06","06501","CA","Mecca, CA","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",12414,1 
"92256","06","07101","CA","Morongo Valley, CA","San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities",3517,1 
"92257","06","02500","CA","Niland, CA","Imperial County--El Centro City",1676,1 
"92258","06","06515","CA","North Palm Springs, CA (PO boxes)","Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities",1236,1 
"92259","06","02500","CA","Ocotillo, CA (PO boxes)","Imperial County--El Centro City",328,1 
"92260","06","06502","CA","Palm Desert, CA","Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities",5215,0.1648 
